fec_ppto_month;Ship Mode;Region;Product ID;imp_ppto_ganancia
201503;Standard Class;South;OFF-BI-10001308;-4,6158
201503;Standard Class;South;OFF-BI-10003527;3145,70025
201503;Standard Class;South;OFF-FA-10003485;6,989112
201503;Standard Class;South;OFF-LA-10001641;1,95804
201503;Standard Class;South;OFF-PA-10001560;5,332716
201503;Standard Class;South;OFF-PA-10001947;6,094816
201503;Standard Class;South;OFF-ST-10000636;3,78324
201503;Standard Class;South;OFF-ST-10001228;10,63335
201503;Standard Class;West;FUR-CH-10003396;-23,109396
201503;Standard Class;West;FUR-FU-10001215;17,571162
201503;Standard Class;West;FUR-FU-10001731;1,686906
201503;Standard Class;West;FUR-FU-10003194;2,7792
201503;Standard Class;West;FUR-TA-10001768;165,3813
201503;Standard Class;West;FUR-TA-10001889;543,667536
201503;Standard Class;West;OFF-AP-10002222;18,188793
201503;Standard Class;West;OFF-AP-10002287;0,430008
201503;Standard Class;West;OFF-BI-10003529;-1,771308
201503;Standard Class;West;OFF-EN-10004030;2,609658
201503;Standard Class;West;OFF-FA-10000611;2,013984
201503;Standard Class;West;OFF-PA-10000743;12,66528
201503;Standard Class;West;OFF-PA-10003848;10,73088
201503;Standard Class;West;TEC-AC-10001101;-1,0312
201503;Standard Class;West;TEC-AC-10002253;27,18024
201503;Standard Class;West;TEC-PH-10000011;32,1839
201503;Standard Class;West;TEC-PH-10000562;-109,080972
201503;Standard Class;West;TEC-PH-10001552;6,831552
201503;Standard Class;West;TEC-PH-10003356;1,576944
201504;First Class;East;FUR-BO-10001519;148,187232
201504;First Class;East;FUR-FU-10001468;96,94566
201504;First Class;East;OFF-AP-10002311;106,270164
201504;First Class;East;OFF-AP-10003779;29,87712
201504;First Class;East;OFF-BI-10001036;4,0216
201504;First Class;East;OFF-BI-10003527;2001,80925
201504;First Class;East;OFF-PA-10002262;11,446272
201504;First Class;East;OFF-ST-10002214;6,634004
201504;First Class;East;TEC-PH-10002033;173,284488
201504;First Class;South;OFF-PA-10000788;9,25344
201504;First Class;South;OFF-PA-10002968;20,131176
201504;First Class;South;OFF-ST-10000532;24,611808
201504;First Class;South;TEC-AC-10003116;42,3657
201504;First Class;West;OFF-AR-10001954;1,098783
201504;First Class;West;OFF-LA-10001569;7,691112
201504;Same Day;Central;OFF-AP-10003849;100,90524
201504;Same Day;Central;OFF-BI-10003350;5,047856
201504;Same Day;Central;OFF-FA-10000735;2,57544
201504;Same Day;Central;TEC-CO-10004202;205,79314
201504;Same Day;Central;TEC-PH-10000307;0,44676
201504;Same Day;East;OFF-AR-10002467;6,823008
201504;Same Day;East;TEC-AC-10001767;18,47538
201504;Second Class;Central;OFF-LA-10004093;10,513242
201504;Second Class;Central;OFF-ST-10000419;0,452214
201504;Second Class;Central;OFF-SU-10004498;0,355488
201504;Second Class;East;FUR-CH-10000225;-20,04255
201504;Second Class;East;FUR-TA-10002530;-17,3627
201504;Second Class;East;OFF-AR-10003373;6,83109
201504;Second Class;East;OFF-AR-10003481;0,867888
201504;Second Class;East;OFF-BI-10000320;-2,447946
201504;Second Class;East;OFF-BI-10003676;-7,175168
201504;Second Class;East;OFF-PA-10000483;25,65144
201504;Second Class;East;OFF-PA-10001526;3,119472
201504;Second Class;East;OFF-PA-10003127;26,69656
201504;Second Class;East;OFF-PA-10003936;3,919104
201504;Second Class;East;OFF-ST-10002756;6,819624
201504;Second Class;East;TEC-AC-10003590;8,781888
201504;Second Class;East;TEC-CO-10001943;207,349632
201504;Second Class;East;TEC-PH-10001494;36,95384
201504;Second Class;East;TEC-PH-10001870;6,67407
201504;Second Class;East;TEC-PH-10003357;20,315744
201504;Second Class;West;OFF-BI-10002071;3,806712
201504;Second Class;West;TEC-PH-10001530;-179,01975
201504;Standard Class;Central;FUR-CH-10000309;354,9084
201504;Standard Class;Central;FUR-CH-10001146;-17,35365
201504;Standard Class;Central;FUR-CH-10001891;60,121872
201504;Standard Class;Central;FUR-CH-10002017;6,71328
201504;Standard Class;Central;FUR-CH-10003061;16,927119
201504;Standard Class;Central;FUR-FU-10001706;2,927232
201504;Standard Class;Central;FUR-FU-10003394;25,332516
201504;Standard Class;Central;FUR-FU-10004973;14,876064
201504;Standard Class;Central;FUR-TA-10000577;-55,922526
201504;Standard Class;Central;OFF-AP-10000696;-22,568742
201504;Standard Class;Central;OFF-AP-10001205;78,56016
201504;Standard Class;Central;OFF-AP-10001242;-71,6272
201504;Standard Class;Central;OFF-AP-10004980;20,70432
201504;Standard Class;Central;OFF-AR-10000588;17,177472
201504;Standard Class;Central;OFF-AR-10000658;23,2848
201504;Standard Class;Central;OFF-AR-10001166;10,376262
201504;Standard Class;Central;OFF-AR-10002804;4,390731
201504;Standard Class;Central;OFF-AR-10004078;3,78432
201504;Standard Class;Central;OFF-AR-10004757;0,417872
201504;Standard Class;Central;OFF-BI-10000309;-14,909512
201504;Standard Class;Central;OFF-BI-10000773;3,551256
201504;Standard Class;Central;OFF-BI-10001524;15,684648
201504;Standard Class;Central;OFF-BI-10002215;10,7778
201504;Standard Class;Central;OFF-BI-10004209;-13,00068
201504;Standard Class;Central;OFF-BI-10004410;15,448524
201504;Standard Class;Central;OFF-BI-10004965;-14,12775
201504;Standard Class;Central;OFF-LA-10002762;33,214524
201504;Standard Class;Central;OFF-PA-10001526;3,03282
201504;Standard Class;Central;OFF-ST-10001476;34,899228
201504;Standard Class;Central;OFF-ST-10001505;2,256852
201504;Standard Class;Central;OFF-ST-10003327;1,87677
201504;Standard Class;Central;TEC-AC-10002550;4,951044
201504;Standard Class;Central;TEC-AC-10003038;-0,70168
201504;Standard Class;Central;TEC-AC-10003289;1,871064
201504;Standard Class;Central;TEC-MA-10003329;22,591467
201504;Standard Class;Central;TEC-MA-10004212;453,99368
201504;Standard Class;Central;TEC-PH-10000347;1,403325
201504;Standard Class;Central;TEC-PH-10002103;123,69084
201504;Standard Class;Central;TEC-PH-10003174;34,31736
201504;Standard Class;Central;TEC-PH-10003645;13,57524
201504;Standard Class;East;FUR-BO-10004218;-190,323
201504;Standard Class;East;FUR-FU-10001037;2,2515
201504;Standard Class;East;FUR-FU-10001468;-73,17944
201504;Standard Class;East;FUR-FU-10002937;351,2742
201504;Standard Class;East;FUR-FU-10004622;19,57704
201504;Standard Class;East;OFF-AP-10002350;3,888576
201504;Standard Class;East;OFF-AP-10002403;2,534976
201504;Standard Class;East;OFF-AP-10004036;14,16492
201504;Standard Class;East;OFF-AP-10004487;105,87864
201504;Standard Class;East;OFF-AR-10000614;2,171988
201504;Standard Class;East;OFF-AR-10000716;3,873636
201504;Standard Class;East;OFF-AR-10004691;13,34112
201504;Standard Class;East;OFF-AR-10004757;1,381536
201504;Standard Class;East;OFF-BI-10001900;21,235149
201504;Standard Class;East;OFF-BI-10002072;-6,04824
201504;Standard Class;East;OFF-BI-10002735;29,458566
201504;Standard Class;East;OFF-BI-10003529;2,96496
201504;Standard Class;East;OFF-BI-10004330;-34,66875
201504;Standard Class;East;OFF-EN-10003862;7,264136
201504;Standard Class;East;OFF-FA-10003059;0,195299
201504;Standard Class;East;OFF-FA-10004838;-1,54938
201504;Standard Class;East;OFF-PA-10001166;5,28768
201504;Standard Class;East;OFF-ST-10003816;22,411368
201504;Standard Class;East;TEC-AC-10002473;24,784254
201504;Standard Class;East;TEC-AC-10003198;39,43164
201504;Standard Class;East;TEC-AC-10004396;-4,753485
201504;Standard Class;East;TEC-CO-10001766;485,9892
201504;Standard Class;East;TEC-PH-10000347;-2,574
201504;Standard Class;East;TEC-PH-10001557;78,529419
201504;Standard Class;East;TEC-PH-10002115;-26,607168
201504;Standard Class;East;TEC-PH-10002844;-9,503284
201504;Standard Class;East;TEC-PH-10002923;8,000937
201504;Standard Class;East;TEC-PH-10003095;24,69375
201504;Standard Class;East;TEC-PH-10004531;8,549712
201504;Standard Class;South;FUR-CH-10000513;-84,649488
201504;Standard Class;South;FUR-CH-10003968;2,952768
201504;Standard Class;South;FUR-CH-10003973;64,240128
201504;Standard Class;South;FUR-FU-10003708;1,18874
201504;Standard Class;South;OFF-AP-10003971;2,45025
201504;Standard Class;South;OFF-BI-10003650;-90,258168
201504;Standard Class;South;OFF-FA-10001229;2,901912
201504;Standard Class;South;OFF-PA-10001019;17,478504
201504;Standard Class;South;OFF-ST-10004123;-19,65168
201504;Standard Class;South;OFF-SU-10001574;0,6716
201504;Standard Class;West;FUR-CH-10003535;-20,21487
201504;Standard Class;West;FUR-CH-10004086;-5,892946
201504;Standard Class;West;FUR-FU-10000087;12,739104
201504;Standard Class;West;FUR-FU-10001025;11,07594
201504;Standard Class;West;FUR-FU-10001290;8,5884
201504;Standard Class;West;FUR-FU-10002445;3,29904
201504;Standard Class;West;FUR-FU-10002960;14,63868
201504;Standard Class;West;FUR-TA-10000688;-134,80558
201504;Standard Class;West;FUR-TA-10002530;-51,63516
201504;Standard Class;West;FUR-TA-10002774;-13,039398
201504;Standard Class;West;FUR-TA-10003954;-99,694188
201504;Standard Class;West;OFF-AP-10000179;173,22552
201504;Standard Class;West;OFF-AP-10002578;-50,720256
201504;Standard Class;West;OFF-AP-10002651;-860,454207
201504;Standard Class;West;OFF-AR-10001044;8,667665
201504;Standard Class;West;OFF-AR-10003251;1,668
201504;Standard Class;West;OFF-BI-10002071;7,456554
201504;Standard Class;West;OFF-BI-10003707;-11,53656
201504;Standard Class;West;OFF-BI-10003925;-568,482948
201504;Standard Class;West;OFF-EN-10003296;74,91744
201504;Standard Class;West;OFF-PA-10001184;4,746924
201504;Standard Class;West;OFF-PA-10002377;43,60554
201504;Standard Class;West;OFF-PA-10002689;3,203712
201504;Standard Class;West;OFF-ST-10000344;0,870264
201504;Standard Class;West;OFF-ST-10002574;-53,04576
201504;Standard Class;West;TEC-AC-10002402;45,5943
201504;Standard Class;West;TEC-AC-10002800;81,88362
201504;Standard Class;West;TEC-AC-10003174;148,7502
201504;Standard Class;West;TEC-PH-10001061;13,678632
201504;Standard Class;West;TEC-PH-10001300;66,8724
201504;Standard Class;West;TEC-PH-10002310;63,10878
201505;First Class;Central;FUR-FU-10001940;-10,074176
201505;First Class;Central;OFF-PA-10000474;23,539248
201505;First Class;Central;OFF-PA-10002160;9,269386
201505;First Class;Central;OFF-SU-10002557;1,42596
201505;First Class;Central;TEC-AC-10003095;42,584724
201505;First Class;East;OFF-AP-10004540;45,338496
201505;First Class;East;OFF-AR-10001118;0,614688
201505;First Class;East;OFF-AR-10003373;13,0116
201505;First Class;East;OFF-BI-10001575;-10,2234
201505;First Class;East;OFF-BI-10001982;-2,673216
201505;First Class;East;OFF-BI-10004654;5,97195
201505;First Class;East;OFF-EN-10000927;49,617925
201505;First Class;East;OFF-LA-10002312;21,312
201505;First Class;East;OFF-LA-10003510;27,941056
201505;First Class;East;OFF-PA-10003465;20,396544
201505;First Class;East;TEC-PH-10001527;3,8655
201505;First Class;East;TEC-PH-10001795;2,87964
201505;First Class;West;FUR-CH-10000863;-83,476842
201505;First Class;West;FUR-FU-10002506;-3,865824
201505;First Class;West;OFF-AR-10001246;2,68569
201505;First Class;West;OFF-BI-10001575;18,042752
201505;First Class;West;OFF-BI-10002026;16,623936
201505;First Class;West;OFF-FA-10002988;3,08937
201505;First Class;West;OFF-PA-10001950;23,6439
201505;First Class;West;OFF-PA-10002254;57,761648
201505;First Class;West;OFF-ST-10001590;24,18312
201505;First Class;West;TEC-AC-10000844;128,50488
201505;Same Day;Central;OFF-AP-10002439;-157,12758
201505;Same Day;Central;OFF-AR-10004602;2,648448
201505;Same Day;East;TEC-AC-10002402;36,47544
201505;Same Day;West;OFF-AR-10003504;1,09782
201505;Second Class;Central;FUR-CH-10004540;12,261956
201505;Second Class;Central;FUR-FU-10001847;3,338496
201505;Second Class;Central;OFF-FA-10003472;0,27216
201505;Second Class;Central;OFF-PA-10002120;150,81024
201505;Second Class;Central;OFF-ST-10004340;15,277626
201505;Second Class;East;FUR-FU-10002268;5,784471
201505;Second Class;East;FUR-FU-10002671;9,90528
201505;Second Class;East;FUR-FU-10002703;-47,64144
201505;Second Class;East;FUR-FU-10003724;17,431362
201505;Second Class;East;OFF-AP-10001394;179,361
201505;Second Class;East;OFF-AR-10002445;8,394048
201505;Second Class;East;OFF-BI-10001718;62,546848
201505;Second Class;East;OFF-BI-10004364;-7,42203
201505;Second Class;East;OFF-EN-10004147;6,768762
201505;Second Class;East;OFF-LA-10000443;1,69371
201505;Second Class;East;OFF-PA-10001125;54,75715
201505;Second Class;East;OFF-ST-10004258;7,219773
201505;Second Class;West;FUR-CH-10000863;-28,399338
201505;Second Class;West;FUR-CH-10002880;-165,212467
201505;Second Class;West;FUR-CH-10004754;-5,30646
201505;Second Class;West;OFF-BI-10001249;-11,71368
201505;Second Class;West;OFF-EN-10004459;3,943768
201505;Second Class;West;OFF-FA-10002280;4,704
201505;Second Class;West;OFF-PA-10003134;61,337472
201505;Second Class;West;OFF-PA-10003790;4,216264
201505;Second Class;West;TEC-AC-10003628;52,90236
201505;Second Class;West;TEC-MA-10004679;-64,72548
201505;Second Class;West;TEC-PH-10001944;50,2068
201505;Second Class;West;TEC-PH-10004447;17,679528
201505;Standard Class;Central;FUR-TA-10001095;-29,489868
201505;Standard Class;Central;OFF-AR-10000411;14,77638
201505;Standard Class;Central;OFF-AR-10001897;40,54946
201505;Standard Class;Central;OFF-BI-10002082;-58,9056
201505;Standard Class;Central;OFF-LA-10000262;6,6033
201505;Standard Class;Central;OFF-LA-10004484;6,098358
201505;Standard Class;Central;OFF-PA-10000213;5,055696
201505;Standard Class;Central;OFF-PA-10001952;24,16472
201505;Standard Class;Central;OFF-PA-10002250;4,240488
201505;Standard Class;Central;OFF-ST-10001328;22,36542
201505;Standard Class;Central;OFF-ST-10001558;1,90008
201505;Standard Class;Central;OFF-ST-10002583;-7,691264
201505;Standard Class;Central;OFF-ST-10003470;59,80872
201505;Standard Class;Central;TEC-PH-10004348;10,5393
201505;Standard Class;East;FUR-FU-10001935;8,10078
201505;Standard Class;East;FUR-FU-10001986;17,74104
201505;Standard Class;East;OFF-BI-10000309;3,31035
201505;Standard Class;East;OFF-BI-10000605;1,769364
201505;Standard Class;East;OFF-BI-10001031;-4,716288
201505;Standard Class;East;OFF-BI-10002931;54,7317
201505;Standard Class;East;OFF-LA-10004484;4,17956
201505;Standard Class;East;OFF-PA-10004101;16,64064
201505;Standard Class;East;OFF-PA-10004255;21,555072
201505;Standard Class;East;OFF-ST-10000876;7,523712
201505;Standard Class;East;OFF-ST-10001490;159,01677
201505;Standard Class;East;OFF-ST-10001496;108,222114
201505;Standard Class;East;OFF-ST-10002406;25,233432
201505;Standard Class;East;OFF-SU-10002573;12,51642
201505;Standard Class;East;TEC-MA-10004002;264,253815
201505;Standard Class;East;TEC-PH-10002922;113,56128
201505;Standard Class;East;TEC-PH-10003645;61,08858
201505;Standard Class;East;TEC-PH-10004093;14,137326
201505;Standard Class;South;FUR-BO-10004015;31,497375
201505;Standard Class;South;FUR-CH-10003833;-6,7078
201505;Standard Class;South;FUR-CH-10004495;60,135804
201505;Standard Class;South;FUR-FU-10001852;1,114992
201505;Standard Class;South;FUR-FU-10001979;34,758948
201505;Standard Class;South;FUR-FU-10002298;108,671616
201505;Standard Class;South;OFF-AP-10000358;-45,544224
201505;Standard Class;South;OFF-BI-10002949;3,989088
201505;Standard Class;South;OFF-EN-10000056;65,808225
201505;Standard Class;South;OFF-PA-10003724;5,481042
201505;Standard Class;South;OFF-PA-10003893;5,83578
201505;Standard Class;South;OFF-PA-10004239;11,556
201505;Standard Class;West;FUR-BO-10004357;119,5831
201505;Standard Class;West;FUR-CH-10002320;701,02032
201505;Standard Class;West;FUR-CH-10002647;20,65518
201505;Standard Class;West;FUR-CH-10002965;-28,217592
201505;Standard Class;West;FUR-FU-10000175;-16,882408
201505;Standard Class;West;FUR-FU-10000723;10,487016
201505;Standard Class;West;FUR-FU-10001095;43,151808
201505;Standard Class;West;FUR-FU-10003849;5,9202
201505;Standard Class;West;OFF-AP-10003266;7,689352
201505;Standard Class;West;OFF-AP-10003622;2,08845
201505;Standard Class;West;OFF-AP-10004487;98,104448
201505;Standard Class;West;OFF-AP-10004708;12,057408
201505;Standard Class;West;OFF-AR-10000127;0,513648
201505;Standard Class;West;OFF-AR-10001468;11,950848
201505;Standard Class;West;OFF-AR-10001547;2,040714
201505;Standard Class;West;OFF-AR-10004022;12,4131
201505;Standard Class;West;OFF-BI-10000962;20,807703
201505;Standard Class;West;OFF-BI-10001036;-11,00456
201505;Standard Class;West;OFF-BI-10001597;-14,605272
201505;Standard Class;West;OFF-BI-10001636;8,679528
201505;Standard Class;West;OFF-BI-10003684;20,0109
201505;Standard Class;West;OFF-LA-10000443;2,421009
201505;Standard Class;West;OFF-LA-10003766;19,278
201505;Standard Class;West;OFF-PA-10001954;38,243296
201505;Standard Class;West;OFF-PA-10002230;2,686212
201505;Standard Class;West;OFF-PA-10003363;10,357632
201505;Standard Class;West;OFF-ST-10000046;52,18065
201505;Standard Class;West;OFF-ST-10000563;-10,16964
201505;Standard Class;West;OFF-ST-10004507;15,55848
201505;Standard Class;West;OFF-SU-10000157;5,154192
201505;Standard Class;West;OFF-SU-10000898;14,99532
201505;Standard Class;West;OFF-SU-10004261;5,492664
201505;Standard Class;West;TEC-AC-10000358;33,552768
201505;Standard Class;West;TEC-AC-10001542;-0,320292
201505;Standard Class;West;TEC-AC-10002718;-2,7721
201505;Standard Class;West;TEC-CO-10004115;801,833963
201505;Standard Class;West;TEC-PH-10000441;89,4529
201505;Standard Class;West;TEC-PH-10001336;68,958054
201505;Standard Class;West;TEC-PH-10001750;13,303584
201506;First Class;Central;FUR-CH-10002965;57,962632
201506;First Class;Central;FUR-CH-10003312;-131,49864
201506;First Class;Central;FUR-FU-10003464;6,278688
201506;First Class;Central;OFF-AR-10000380;6,15276
201506;First Class;Central;OFF-BI-10001308;-2,7632
201506;First Class;Central;OFF-BI-10002982;-4,090086
201506;First Class;Central;OFF-BI-10004593;-73,5696
201506;First Class;Central;OFF-PA-10001937;7,112448
201506;First Class;Central;OFF-ST-10001780;61,679128
201506;First Class;Central;OFF-ST-10003816;16,702812
201506;First Class;Central;TEC-AC-10002718;-0,81704
201506;First Class;Central;TEC-PH-10002496;35,56572
201506;First Class;East;FUR-CH-10001482;1,11333
201506;First Class;East;FUR-TA-10002645;-520,384095
201506;First Class;South;FUR-FU-10004587;-18,864846
201506;First Class;South;OFF-BI-10000201;-1,13652
201506;First Class;South;OFF-LA-10001613;1,804032
201506;First Class;South;OFF-PA-10001019;11,814174
201506;First Class;West;OFF-BI-10003527;1178,20773
201506;First Class;West;OFF-BI-10003707;9,75114
201506;First Class;West;TEC-PH-10002070;14,1687
201506;First Class;West;TEC-PH-10004922;24,45135
201506;Same Day;East;OFF-AR-10004685;3,483612
201506;Same Day;East;OFF-LA-10000443;3,12174
201506;Same Day;South;OFF-LA-10004677;2,251638
201506;Second Class;Central;OFF-FA-10000490;2,401136
201506;Second Class;Central;TEC-AC-10004708;8,44704
201506;Second Class;East;FUR-BO-10001918;-410,595588
201506;Second Class;East;OFF-AR-10000634;0,257656
201506;Second Class;East;OFF-PA-10003177;4,35456
201506;Second Class;South;FUR-FU-10000672;9,836064
201506;Second Class;South;FUR-FU-10002253;91,436436
201506;Second Class;South;OFF-PA-10004569;12,87612
201506;Second Class;South;TEC-AC-10001874;38,87352
201506;Second Class;South;TEC-AC-10003870;340,54968
201506;Second Class;South;TEC-PH-10002726;48,65823
201506;Second Class;West;FUR-FU-10003192;103,480832
201506;Second Class;West;OFF-BI-10004187;2,00032
201506;Second Class;West;TEC-AC-10001838;78,19609
201506;Second Class;West;TEC-PH-10004522;6,84333
201506;Second Class;West;TEC-PH-10004830;20,635524
201506;Standard Class;Central;FUR-CH-10003199;55,93392
201506;Standard Class;Central;FUR-FU-10001867;6,077568
201506;Standard Class;Central;FUR-FU-10001979;60,2259
201506;Standard Class;Central;OFF-BI-10001132;16,238992
201506;Standard Class;Central;OFF-BI-10001543;55,971648
201506;Standard Class;Central;OFF-PA-10000528;4,5144
201506;Standard Class;Central;OFF-ST-10001321;4,413204
201506;Standard Class;Central;TEC-PH-10001819;40,814928
201506;Standard Class;Central;TEC-PH-10004667;73,623546
201506;Standard Class;East;FUR-CH-10001708;-27,152748
201506;Standard Class;East;FUR-FU-10000794;6,619188
201506;Standard Class;East;FUR-FU-10001185;32,736312
201506;Standard Class;East;FUR-FU-10001473;1,565599
201506;Standard Class;East;FUR-FU-10003623;4,805856
201506;Standard Class;East;FUR-FU-10004666;8,415576
201506;Standard Class;East;OFF-AP-10003849;-342,43374
201506;Standard Class;East;OFF-AR-10000538;40,536
201506;Standard Class;East;OFF-AR-10001044;15,224942
201506;Standard Class;East;OFF-AR-10003183;1,18236
201506;Standard Class;East;OFF-AR-10003582;15,764
201506;Standard Class;East;OFF-AR-10003856;0,38364
201506;Standard Class;East;OFF-BI-10001670;60,5085
201506;Standard Class;East;OFF-BI-10002429;-11,652432
201506;Standard Class;East;OFF-BI-10002799;19,18154
201506;Standard Class;East;OFF-BI-10002867;60,49736
201506;Standard Class;East;OFF-BI-10003707;-14,40544
201506;Standard Class;East;OFF-BI-10004519;88,13538
201506;Standard Class;East;OFF-EN-10001028;7,288632
201506;Standard Class;East;OFF-LA-10001982;2,7405
201506;Standard Class;East;OFF-PA-10000552;7,43904
201506;Standard Class;East;OFF-PA-10001215;15,576
201506;Standard Class;East;OFF-PA-10001838;6,799632
201506;Standard Class;East;OFF-PA-10002581;48,7935
201506;Standard Class;East;OFF-PA-10003848;8,418816
201506;Standard Class;East;OFF-PA-10004040;11,70585
201506;Standard Class;East;OFF-PA-10004156;11,34567
201506;Standard Class;East;OFF-PA-10004451;13,06368
201506;Standard Class;East;OFF-ST-10000046;-6,84972
201506;Standard Class;East;TEC-AC-10001590;13,68
201506;Standard Class;East;TEC-AC-10003038;9,89691
201506;Standard Class;East;TEC-AC-10003433;0,527175
201506;Standard Class;South;OFF-AR-10004269;7,840392
201506;Standard Class;South;OFF-BI-10000545;351,57276
201506;Standard Class;South;OFF-BI-10001107;-11,085888
201506;Standard Class;South;OFF-BI-10001249;9,948972
201506;Standard Class;South;OFF-BI-10001890;-7,606784
201506;Standard Class;South;OFF-BI-10002824;12,89088
201506;Standard Class;South;OFF-BI-10004224;216,17064
201506;Standard Class;South;OFF-BI-10004970;3,571624
201506;Standard Class;South;OFF-FA-10003059;2,132361
201506;Standard Class;South;OFF-LA-10004178;15,426376
201506;Standard Class;South;OFF-PA-10000304;5,723136
201506;Standard Class;South;OFF-PA-10001870;3,73248
201506;Standard Class;South;OFF-PA-10002606;9,636
201506;Standard Class;South;OFF-PA-10003309;11,866176
201506;Standard Class;South;OFF-PA-10003363;15,08544
201506;Standard Class;South;OFF-ST-10002554;-14,96646
201506;Standard Class;South;OFF-ST-10003692;11,016775
201506;Standard Class;South;TEC-AC-10003657;10,768032
201506;Standard Class;South;TEC-CO-10004202;305,539815
201506;Standard Class;South;TEC-PH-10001299;84,834344
201506;Standard Class;South;TEC-PH-10001300;9,73756
201506;Standard Class;South;TEC-PH-10001578;84,189105
201506;Standard Class;South;TEC-PH-10002468;21,89439
201506;Standard Class;South;TEC-PH-10003931;6,388935
201506;Standard Class;West;FUR-CH-10004997;203,0184
201506;Standard Class;West;FUR-FU-10000732;4,662272
201506;Standard Class;West;FUR-FU-10002396;9,077728
201506;Standard Class;West;FUR-FU-10003464;18,49536
201506;Standard Class;West;FUR-FU-10004306;38,70456
201506;Standard Class;West;FUR-FU-10004904;-30,635136
201506;Standard Class;West;FUR-FU-10004973;16,99368
201506;Standard Class;West;OFF-AR-10002399;4,29408
201506;Standard Class;West;OFF-AR-10004062;6,1308
201506;Standard Class;West;OFF-BI-10002133;-25,6158
201506;Standard Class;West;OFF-BI-10003707;-6,28712
201506;Standard Class;West;OFF-BI-10003876;-31,672
201506;Standard Class;West;OFF-BI-10004002;18,93312
201506;Standard Class;West;OFF-BI-10004330;22,46535
201506;Standard Class;West;OFF-BI-10004656;-2,82744
201506;Standard Class;West;OFF-BI-10004826;14,423136
201506;Standard Class;West;OFF-EN-10000056;89,499186
201506;Standard Class;West;OFF-EN-10003072;1,759968
201506;Standard Class;West;OFF-LA-10000443;1,673784
201506;Standard Class;West;OFF-PA-10001661;3,336102
201506;Standard Class;West;OFF-PA-10002245;2,7508
201506;Standard Class;West;OFF-PA-10002870;8,53632
201506;Standard Class;West;OFF-PA-10004355;3,452544
201506;Standard Class;West;OFF-ST-10001505;4,32055
201506;Standard Class;West;OFF-ST-10001963;8,761824
201506;Standard Class;West;OFF-ST-10002444;5,020064
201506;Standard Class;West;OFF-ST-10003716;65,525824
201506;Standard Class;West;OFF-ST-10004804;-20,344896
201506;Standard Class;West;TEC-AC-10004396;-7,02405
201506;Standard Class;West;TEC-PH-10002103;21,204144
201506;Standard Class;West;TEC-PH-10002496;162,85356
201506;Standard Class;West;TEC-PH-10002844;3,443016
201507;First Class;East;FUR-CH-10003833;-76,10304
201507;First Class;East;FUR-FU-10000293;-28,891576
201507;First Class;East;FUR-FU-10003142;3,13632
201507;First Class;East;FUR-FU-10004460;41,867424
201507;First Class;East;FUR-FU-10004848;42,021
201507;First Class;East;FUR-TA-10001520;-43,792632
201507;First Class;East;OFF-AR-10003732;0,84234
201507;First Class;East;OFF-BI-10003669;-4,84704
201507;First Class;East;OFF-BI-10004022;-1,521216
201507;First Class;East;OFF-BI-10004492;88,31347
201507;First Class;East;OFF-PA-10001307;2,48472
201507;First Class;East;OFF-PA-10003797;10,26432
201507;First Class;East;TEC-PH-10001817;220,3848
201507;First Class;South;FUR-TA-10002356;-241,246044
201507;First Class;South;OFF-BI-10001765;-52,541952
201507;First Class;South;OFF-PA-10000501;35,271768
201507;First Class;South;TEC-AC-10001990;174,69088
201507;First Class;West;FUR-CH-10002304;33,1245
201507;First Class;West;FUR-FU-10000076;54,68526
201507;First Class;West;FUR-FU-10003274;2,485824
201507;First Class;West;OFF-AR-10003190;1,2096
201507;First Class;West;OFF-BI-10002557;3,0303
201507;First Class;West;OFF-BI-10004352;-1,3095
201507;First Class;West;OFF-BI-10004728;-2,383008
201507;First Class;West;OFF-PA-10002250;3,385816
201507;First Class;West;TEC-AC-10003628;80,361204
201507;First Class;West;TEC-PH-10003505;9,93888
201507;Same Day;Central;FUR-TA-10002903;-250,152672
201507;Same Day;Central;OFF-AP-10001293;-95,467008
201507;Same Day;Central;OFF-PA-10004621;9,424512
201507;Same Day;Central;TEC-AC-10003033;731,69712
201507;Same Day;South;OFF-PA-10003072;2,649024
201507;Same Day;West;FUR-CH-10003312;-262,99728
201507;Same Day;West;FUR-CH-10004086;76,404087
201507;Same Day;West;OFF-BI-10003196;-1,97472
201507;Same Day;West;OFF-PA-10004248;7,854
201507;Second Class;Central;OFF-BI-10003460;4,010328
201507;Second Class;East;FUR-BO-10003159;-10,900104
201507;Second Class;East;FUR-BO-10004709;4,52244
201507;Second Class;East;OFF-EN-10000483;57,9439
201507;Second Class;East;OFF-PA-10000528;9,8604
201507;Second Class;East;OFF-PA-10003129;53,791218
201507;Second Class;East;OFF-ST-10000464;10,414096
201507;Second Class;East;OFF-ST-10000943;5,87024
201507;Second Class;East;OFF-ST-10003442;42,37758
201507;Second Class;East;TEC-AC-10002253;114,7056
201507;Second Class;East;TEC-PH-10003072;31,587894
201507;Second Class;South;FUR-CH-10000595;325,0584
201507;Second Class;South;FUR-CH-10004477;-5,973309
201507;Second Class;South;FUR-FU-10001861;-1,8139
201507;Second Class;South;FUR-FU-10003829;0,768768
201507;Second Class;South;OFF-AR-10003190;0,580608
201507;Second Class;South;OFF-BI-10000320;3,509928
201507;Second Class;South;OFF-BI-10002706;8,093904
